zona,actividad,valor
Zona metropolitana de Cancún,241,0.0
Zona metropolitana de Tlaxcala-Apizaco,241,1.0
Zona metropolitana de Coatzacoalcos,241,0.0
Zona metropolitana de San Luis Potosí,42,22.0
Metrópoli municipal de La Paz,163,0.0
Zona metropolitana de Monclova-Frontera,163,1.0
Metrópoli municipal de Acapulco,163,0.0
Zona metropolitana de Zamora,163,0.0
Zona conurbada de Juchitán de Zaragoza,163,0.0
Zona metropolitana de Villahermosa,163,0.0
Metrópoli municipal de Matamoros,163,0.0
Metrópoli municipal de Campeche,242,4.0
Zona metropolitana de León,242,58.0
Metrópoli municipal de Acapulco,242,26.0
Zona metropolitana de Morelia,242,68.0
Zona metropolitana de Cuautla,242,3.0
Metrópoli municipal de Mazatlán,242,41.0
Zona metropolitana de Orizaba,242,4.0
Zona metropolitana de Veracruz,242,13.0
Metrópoli municipal de Mexicali,26,129.0
Metrópoli municipal de Los Cabos,26,38.0
Zona metropolitana de la Ciudad de México,26,2683.0
Metrópoli municipal de Irapuato,26,83.0
Zona metropolitana de Pachuca,26,57.0
Zona metropolitana de Toluca,26,323.0
Zona conurbada de Teziutlán,26,12.0
Metrópoli municipal de Playa del Carmen,26,7.0
Metrópoli municipal de La Paz,164,0.0
Zona conurbada de Hidalgo del Parral,164,0.0
Zona metropolitana de Chilpancingo,164,0.0
Zona metropolitana de Zacatecas-Guadalupe,164,0.0
Metrópoli municipal de Mexicali,128,3.0
Zona metropolitana de Celaya,128,2.0
Zona metropolitana de Zamora,112,9.0
Metrópoli municipal de Los Mochis,112,4.0
Metrópoli municipal de Nuevo Laredo,112,2.0
Zona metropolitana de Tepic,69,0.0
Zona metropolitana de Cancún,69,0.0
Zona metropolitana de San Luis Potosí,69,6.0
Zona conurbada de Rioverde,69,0.0
Metrópoli municipal de Culiacán,69,0.0
Zona conurbada de Huamantla,69,0.0
Zona metropolitana de Piedras Negras,70,0.0
Zona metropolitana de Oaxaca,70,1.0
Metrópoli municipal de Matamoros,70,3.0
Zona conurbada de Moroleón-Uriangato,165,0.0
Metrópoli municipal de Acapulco,165,0.0
Zona metropolitana de Puerto Vallarta,165,0.0
Zona conurbada de Ocotlán,165,1.0
Zona conurbada de Tehuantepec,165,0.0
Zona metropolitana de Puebla-Tlaxcala,165,18.0
Zona metropolitana de San Martín Texmelucan,165,2.0
Zona conurbada de Caborca,165,0.0
Metrópoli municipal de Mexicali,200,4.0
Zona metropolitana de Chihuahua,200,3.0
Zona conurbada de Hidalgo del Parral,200,0.0
Zona metropolitana de Guadalajara,200,27.0
Zona metropolitana de San Martín Texmelucan,200,1.0
Metrópoli municipal de Los Mochis,200,2.0
Zona metropolitana de Tampico,200,0.0
Zona metropolitana de Minatitlán,200,0.0
Zona metropolitana de Veracruz,200,3.0
Zona conurbada de Sabinas,23,6.0
Zona conurbada de Ozumba,23,2.0
Zona conurbada de Tianguistenco,23,32.0
Zona metropolitana de Cuernavaca,23,134.0
Zona conurbada de Hidalgo del Parral,247,13.0
Zona metropolitana de Cuernavaca,247,42.0
Zona metropolitana de Puebla-Tlaxcala,247,250.0
Zona conurbada de Valladolid,247,5.0
Metrópoli municipal de Mexicali,15,24.0
Metrópoli municipal de La Paz,15,7.0
Zona metropolitana de Zamora,15,6.0
Zona metropolitana de Tepic,15,5.0
Zona metropolitana de San Martín Texmelucan,15,5.0
Zona metropolitana de Aguascalientes,198,2.0
Zona metropolitana de Tulancingo,198,2.0
Zona metropolitana de La Piedad-Pénjamo,198,1.0
Zona metropolitana de Morelia,198,2.0
Zona conurbada de Juchitán de Zaragoza,198,0.0
Zona metropolitana de San Luis Potosí,198,5.0
Metrópoli municipal de Ciudad Victoria,198,0.0
Zona metropolitana de Tlaxcala-Apizaco,198,1.0
Zona metropolitana de Puebla-Tlaxcala,4,122.0
Metrópoli municipal de Mexicali,89,28.0
Zona metropolitana de Celaya,4,32.0
Zona metropolitana de Guadalajara,4,185.0
Zona metropolitana de La Piedad-Pénjamo,4,6.0
Zona conurbada de Huauchinango,4,2.0
Zona conurbada de Teziutlán,4,0.0
Zona metropolitana de San Luis Potosí,4,92.0
Zona metropolitana de Mérida,4,28.0
Zona metropolitana de Tapachula,53,135.0
Zona metropolitana de León,53,612.0
Metrópoli municipal de Playa del Carmen,53,43.0
Zona conurbada de Huamantla,53,22.0
Metrópoli municipal de La Paz,54,1.0
Zona conurbada de Juchitán de Zaragoza,54,2.0
Metrópoli municipal de Los Mochis,54,2.0
Zona conurbada de Huamantla,54,4.0
Zona metropolitana de Córdoba,54,3.0
Zona metropolitana de Minatitlán,54,1.0
Zona metropolitana de Orizaba,54,5.0
Zona metropolitana de Monclova-Frontera,89,4.0
Zona metropolitana de Saltillo,89,17.0
Zona conurbada de Silao,89,2.0
Zona conurbada de Salina Cruz,89,1.0
Zona metropolitana de Monclova-Frontera,299,1.0
Zona conurbada de Silao,299,0.0
Zona metropolitana de Oaxaca,299,3.0
Zona metropolitana de Zacatecas-Guadalupe,299,0.0
Zona metropolitana de Aguascalientes,253,81.0
Zona metropolitana de Reynosa,253,19.0
Zona metropolitana de Orizaba,253,26.0
Zona conurbada de Valladolid,253,17.0
Zona metropolitana de Piedras Negras,1,31.0
Zona metropolitana de Saltillo,1,149.0
Zona metropolitana de Guadalajara,1,1767.0
Zona conurbada de Ocotlán,1,33.0
Zona metropolitana de Cuernavaca,1,153.0
Metrópoli municipal de Nogales,1,26.0
Metrópoli municipal de La Paz,74,8.0
Metrópoli municipal de Campeche,74,7.0
Zona metropolitana de Chihuahua,74,44.0
Zona metropolitana de Tehuacán,74,36.0
Zona conurbada de Matehuala,74,4.0
Metrópoli municipal de Nuevo Laredo,74,6.0
Zona metropolitana de Minatitlán,74,1.0
Metrópoli municipal de Mexicali,117,4.0
Zona conurbada de Sabinas,117,0.0
Zona metropolitana de Celaya,117,2.0
Zona conurbada de Tianguistenco,117,12.0
Zona conurbada de Sahuayo,117,20.0
Zona metropolitana de Cuautla,117,11.0
Zona metropolitana de Tepic,117,6.0
Zona metropolitana de Oaxaca,117,29.0
Zona metropolitana de Villahermosa,117,19.0
Zona metropolitana de Tampico,117,0.0
Metrópoli municipal de La Paz,27,43.0
Zona conurbada de Moroleón-Uriangato,27,15.0
Zona metropolitana de Chilpancingo,27,13.0
Zona metropolitana de Tulancingo,27,24.0
Zona conurbada de Lázaro Cárdenas,27,9.0
Zona metropolitana de San Martín Texmelucan,27,22.0
Metrópoli municipal de Ciudad Obregón,27,50.0
Metrópoli municipal de Nogales,27,11.0
Zona metropolitana de Reynosa,27,37.0
Zona metropolitana de Celaya,252,0.0
Zona metropolitana de León,252,2.0
Zona metropolitana de Oaxaca,252,0.0
Zona metropolitana de Reynosa,252,0.0
Zona metropolitana de Córdoba,252,0.0
Zona metropolitana de Saltillo,22,326.0
Zona conurbada de Tecomán,22,132.0
Zona metropolitana de Chihuahua,22,332.0
Metrópoli municipal de Los Mochis,22,322.0
Metrópoli municipal de Nogales,22,95.0
Metrópoli municipal de Ciudad Victoria,22,79.0
Zona conurbada de Huamantla,22,84.0
Metrópoli municipal de Durango,16,256.0
Zona metropolitana de Toluca,16,1094.0
Zona metropolitana de Zamora,16,97.0
Zona metropolitana de Tepic,16,132.0
Zona metropolitana de Veracruz,16,289.0
Metrópoli municipal de Durango,245,0.0
Metrópoli municipal de Chetumal,86,0.0
Zona conurbada de Sabinas,199,0.0
Zona conurbada de Tecomán,199,0.0
Metrópoli municipal de Durango,199,0.0
Zona metropolitana de Toluca,199,0.0
Metrópoli municipal de Los Mochis,199,0.0
Zona metropolitana de Córdoba,199,0.0
Metrópoli municipal de Los Cabos,166,0.0
Zona metropolitana de Tulancingo,166,1.0
Zona conurbada de Ozumba,166,0.0
Zona metropolitana de Reynosa,166,8.0
Zona metropolitana de Tampico,166,8.0
Zona metropolitana de Minatitlán,166,1.0
Metrópoli municipal de La Paz,201,0.0
Zona metropolitana de León,201,4.0
Zona conurbada de Juchitán de Zaragoza,201,0.0
Zona conurbada de Teziutlán,201,0.0
Zona metropolitana de Coatzacoalcos,201,0.0
Metrópoli municipal de Los Cabos,88,0.0
Zona metropolitana de Cuernavaca,88,4.0
Zona conurbada de Juchitán de Zaragoza,88,0.0
Zona conurbada de Tehuantepec,88,0.0
Zona metropolitana de Córdoba,88,1.0
Zona metropolitana de Orizaba,88,1.0
Zona metropolitana de Monclova-Frontera,86,3.0
Zona metropolitana de Chilpancingo,86,0.0
Zona metropolitana de Cancún,86,5.0
Zona conurbada de Tianguistenco,90,0.0
Zona metropolitana de Tepic,90,0.0
Zona conurbada de Tehuantepec,90,0.0
Zona metropolitana de San Luis Potosí,90,11.0
Zona metropolitana de Minatitlán,90,0.0
Zona metropolitana de Veracruz,90,2.0
Zona metropolitana de Monclova-Frontera,203,0.0
Zona metropolitana de Cuernavaca,203,0.0
Zona metropolitana de Delicias,245,1.0
Zona metropolitana de León,245,0.0
Zona metropolitana de Morelia,245,0.0
Zona metropolitana de Veracruz,245,0.0
Zona conurbada de Tecomán,71,0.0
Zona metropolitana de Tuxtla Gutiérrez,71,0.0
Zona metropolitana de Delicias,71,0.0
Zona conurbada de Moroleón-Uriangato,71,0.0
Zona metropolitana de Puerto Vallarta,71,0.0
Zona metropolitana de Zamora,71,0.0
Zona metropolitana de Mérida,109,5.0
Zona metropolitana de Tehuacán,59,0.0
Metrópoli municipal de Chetumal,59,0.0
Metrópoli municipal de Playa del Carmen,59,0.0
Metrópoli municipal de Mazatlán,59,1.0
Zona metropolitana de Reynosa,59,2.0
Zona metropolitana de Orizaba,59,0.0
Zona metropolitana de Tuxtla Gutiérrez,202,3.0
Metrópoli municipal de Chetumal,202,0.0
Zona conurbada de Rioverde,202,0.0
Zona conurbada de Moroleón-Uriangato,167,0.0
Zona metropolitana de Tepic,167,0.0
Zona metropolitana de San Luis Potosí,167,2.0
Metrópoli municipal de Nogales,167,0.0
Zona metropolitana de Tapachula,296,0.0
Zona metropolitana de Tuxtla Gutiérrez,296,0.0
Metrópoli municipal de Ciudad Juárez,296,1.0
Zona metropolitana de Cuernavaca,296,0.0
Zona conurbada de Huauchinango,296,0.0
Zona metropolitana de Tapachula,240,0.0
Zona metropolitana de Zamora,240,0.0
Metrópoli municipal de Matamoros,240,0.0
Zona conurbada de Acayucan,240,0.0
Metrópoli municipal de Los Mochis,111,0.0
Metrópoli municipal de Acapulco,72,74.0
Metrópoli municipal de Matamoros,72,66.0
Metrópoli municipal de Guanajuato,206,5.0
Zona metropolitana de San Martín Texmelucan,205,1.0
Zona metropolitana de Piedras Negras,206,7.0
Zona metropolitana de Toluca,206,105.0
Zona metropolitana de Cuernavaca,206,45.0
Zona metropolitana de Orizaba,206,19.0
Zona conurbada de Acayucan,206,6.0
Metrópoli municipal de Irapuato,17,151.0
Metrópoli municipal de Ciudad Obregón,17,130.0
Zona metropolitana de Villahermosa,17,238.0
Zona metropolitana de Piedras Negras,205,3.0
Zona metropolitana de Saltillo,205,8.0
Metrópoli municipal de Irapuato,205,6.0
Zona metropolitana de Monterrey,205,53.0
Metrópoli municipal de Playa del Carmen,205,1.0
Zona conurbada de Rioverde,205,0.0
Zona metropolitana de Guaymas,205,4.0
Zona conurbada de Tecomán,303,30.0
Zona conurbada de Hidalgo del Parral,303,8.0
Zona conurbada de Ozumba,303,1.0
Zona metropolitana de Cancún,303,7.0
Metrópoli municipal de Culiacán,303,74.0
Metrópoli municipal de Ciudad Obregón,303,37.0
Zona metropolitana de Coatzacoalcos,303,3.0
Zona metropolitana de Xalapa,303,13.0
Zona metropolitana de La Laguna,169,15.0
Zona metropolitana de Chilpancingo,169,2.0
Zona metropolitana de La Piedad-Pénjamo,169,0.0
Zona conurbada de Lázaro Cárdenas,169,3.0
Zona metropolitana de Orizaba,169,5.0
Zona metropolitana de Tuxtla Gutiérrez,129,39.0
Metrópoli municipal de Ciudad Juárez,129,32.0
Zona metropolitana de La Piedad-Pénjamo,129,2.0
Metrópoli municipal de Los Mochis,129,31.0
Metrópoli municipal de Ciudad Victoria,129,4.0
Metrópoli municipal de Matamoros,129,8.0
Zona metropolitana de Minatitlán,129,5.0
Zona metropolitana de Veracruz,129,34.0
Zona metropolitana de Tepic,0,13205.0
Zona metropolitana de San Luis Potosí,0,30404.0
Metrópoli municipal de Mazatlán,0,11591.0
Zona metropolitana de Tuxtla Gutiérrez,93,6.0
Zona metropolitana de la Ciudad de México,248,2465.0
Zona metropolitana de Villahermosa,256,1.0
Zona metropolitana de Zacatecas-Guadalupe,275,31.0
Zona metropolitana de Tijuana,131,1.0
Zona metropolitana de Cancún,92,1866.0
Metrópoli municipal de Irapuato,19,141.0
Zona conurbada de Silao,47,964.0
Zona metropolitana de Morelia,248,133.0
Metrópoli municipal de Campeche,93,3.0
Zona metropolitana de Cancún,93,14.0
Metrópoli municipal de Culiacán,93,8.0
Metrópoli municipal de Hermosillo,93,24.0
Zona metropolitana de Villahermosa,93,4.0
Zona metropolitana de Xalapa,93,2.0
Zona metropolitana de la Ciudad de México,171,12.0
Zona conurbada de Huamantla,171,0.0
Zona metropolitana de Saltillo,131,0.0
Zona conurbada de Sahuayo,131,0.0
Metrópoli municipal de Los Mochis,131,4.0
Zona conurbada de Huamantla,131,0.0
Metrópoli municipal de Durango,256,0.0
Zona metropolitana de Cuernavaca,256,0.0
Zona metropolitana de Tepic,256,0.0
Zona metropolitana de San Martín Texmelucan,256,0.0
Zona conurbada de Teziutlán,256,0.0
Zona metropolitana de Cancún,256,6.0
Zona conurbada de Rioverde,256,0.0
Zona conurbada de Huamantla,256,0.0
Zona conurbada de Sabinas,14,26.0
Metrópoli municipal de Ciudad Obregón,14,104.0
Zona metropolitana de Veracruz,14,253.0
Zona metropolitana de Zamora,47,2128.0
Zona metropolitana de Querétaro,47,9208.0
Zona metropolitana de Guaymas,47,832.0
Zona conurbada de Huamantla,47,551.0
Zona metropolitana de Orizaba,47,4182.0
Zona metropolitana de Xalapa,47,5173.0
Metrópoli municipal de Ensenada,92,761.0
Metrópoli municipal de Ciudad Juárez,92,2655.0
Metrópoli municipal de Guanajuato,92,413.0
Zona conurbada de Silao,92,420.0
Zona metropolitana de Puerto Vallarta,92,1273.0
Zona metropolitana de Oaxaca,92,4178.0
Zona conurbada de Matehuala,92,249.0
Metrópoli municipal de Culiacán,92,2492.0
Metrópoli municipal de Mazatlán,92,1556.0
Metrópoli municipal de Nogales,92,319.0
Metrópoli municipal de Campeche,24,781.0
Zona metropolitana de Saltillo,24,2393.0
Zona metropolitana de Celaya,24,1704.0
Zona metropolitana de Zamora,24,720.0
Zona metropolitana de Cancún,24,1817.0
Zona metropolitana de Monclova-Frontera,87,0.0
Zona metropolitana de Colima-Villa de Álvarez,87,1.0
Zona metropolitana de Tepic,87,0.0
Zona metropolitana de Colima-Villa de Álvarez,217,73.0
Metrópoli municipal de Playa del Carmen,217,23.0
Zona conurbada de Caborca,217,17.0
Zona metropolitana de Reynosa,217,188.0
Zona metropolitana de Tijuana,113,131.0
Zona metropolitana de Pachuca,113,83.0
Zona metropolitana de Puerto Vallarta,113,66.0
Zona metropolitana de Reynosa,113,90.0
Zona metropolitana de Coatzacoalcos,113,71.0
Zona metropolitana de Delicias,246,62.0
Zona conurbada de Moroleón-Uriangato,246,23.0
Zona conurbada de Ocotlán,246,25.0
Metrópoli municipal de Playa del Carmen,246,92.0
Zona conurbada de Matehuala,246,44.0
Metrópoli municipal de Nuevo Laredo,246,78.0
Zona metropolitana de Zacatecas-Guadalupe,246,134.0
Zona conurbada de Tecomán,19,38.0
Zona conurbada de Juchitán de Zaragoza,19,15.0
Metrópoli municipal de Los Mochis,19,115.0
Zona metropolitana de Tijuana,208,577.0
Zona metropolitana de Cuautla,208,195.0
Zona conurbada de Salina Cruz,208,64.0
Metrópoli municipal de Nogales,208,88.0
Zona conurbada de Caborca,208,49.0
Metrópoli municipal de Campeche,248,46.0
Zona metropolitana de La Laguna,248,200.0
Zona conurbada de Sahuayo,248,24.0
Zona metropolitana de Puebla-Tlaxcala,248,357.0
Zona metropolitana de Querétaro,248,128.0
Metrópoli municipal de Hermosillo,248,129.0
Metrópoli municipal de Matamoros,248,62.0
Zona metropolitana de Monclova-Frontera,304,17.0
Zona metropolitana de Tapachula,304,46.0
Zona conurbada de Atitalaquia,304,11.0
Zona conurbada de Salina Cruz,304,22.0
Zona metropolitana de Cancún,304,89.0
Zona metropolitana de Saltillo,251,44.0
Zona metropolitana de Colima-Villa de Álvarez,251,78.0
Zona metropolitana de Guadalajara,251,652.0
Zona conurbada de Tianguistenco,251,51.0
Zona metropolitana de Orizaba,251,86.0
Metrópoli municipal de Campeche,185,867.0
Zona conurbada de Hidalgo del Parral,185,541.0
Zona metropolitana de Guadalajara,185,18845.0
Zona metropolitana de Guadalajara,100,1825.0
Zona metropolitana de Querétaro,100,452.0
Zona metropolitana de Minatitlán,100,51.0
Zona metropolitana de Orizaba,100,231.0
Zona metropolitana de Morelia,99,529.0
Zona conurbada de Tehuantepec,99,13.0
Zona conurbada de Hidalgo del Parral,146,17.0
Zona metropolitana de Toluca,146,296.0
Metrópoli municipal de Uruapan,146,50.0
Zona metropolitana de Tehuacán,146,46.0
Zona metropolitana de Villahermosa,146,84.0
Zona metropolitana de Zacatecas-Guadalupe,146,38.0
Zona conurbada de Tecomán,98,18.0
Zona conurbada de Silao,98,17.0
Zona metropolitana de Tulancingo,98,60.0
Zona metropolitana de Guadalajara,98,444.0
Zona metropolitana de Puerto Vallarta,98,46.0
Zona metropolitana de Reynosa,98,70.0
Zona metropolitana de Minatitlán,98,31.0
Metrópoli municipal de La Paz,273,25.0
Zona metropolitana de La Laguna,273,65.0
Zona metropolitana de Puebla-Tlaxcala,273,76.0
Zona metropolitana de San Martín Texmelucan,273,9.0
Metrópoli municipal de Los Mochis,273,56.0
Metrópoli municipal de Matamoros,273,28.0
Zona conurbada de Huamantla,273,7.0
Zona metropolitana de Pachuca,275,42.0
Zona conurbada de Ozumba,275,3.0
Zona conurbada de Salina Cruz,275,25.0
Zona metropolitana de San Luis Potosí,275,110.0
Zona metropolitana de Orizaba,275,45.0
Zona metropolitana de Saltillo,274,4.0
Metrópoli municipal de Durango,274,11.0
Zona conurbada de Juchitán de Zaragoza,274,0.0
Metrópoli municipal de Mazatlán,274,10.0
Metrópoli municipal de Durango,49,277.0
Metrópoli municipal de Guanajuato,49,92.0
Zona metropolitana de Tepic,49,217.0
Metrópoli municipal de Culiacán,49,388.0
Metrópoli municipal de Ciudad Obregón,49,178.0
Metrópoli municipal de Ciudad Victoria,49,167.0
Metrópoli municipal de Ensenada,276,664.0
Zona metropolitana de Oaxaca,276,1015.0
Zona metropolitana de Cancún,39,138.0
Metrópoli municipal de Playa del Carmen,39,46.0
Zona conurbada de Hidalgo del Parral,61,53.0
Zona conurbada de Tianguistenco,61,56.0
Zona metropolitana de Coatzacoalcos,61,52.0
Zona metropolitana de Tapachula,139,26.0
Zona metropolitana de la Ciudad de México,139,380.0
Zona conurbada de Lázaro Cárdenas,139,11.0
Zona metropolitana de Guaymas,139,22.0
Zona metropolitana de Córdoba,139,11.0
Zona metropolitana de La Piedad-Pénjamo,120,65.0
Zona metropolitana de Mérida,140,5.0
Zona metropolitana de Aguascalientes,269,3.0
Zona metropolitana de Cancún,269,6.0
Metrópoli municipal de Ciudad Victoria,269,0.0
Zona conurbada de Acayucan,269,3.0
Zona metropolitana de Minatitlán,116,7.0
Metrópoli municipal de Uruapan,25,23.0
Zona metropolitana de Tijuana,75,38.0
Zona conurbada de Lázaro Cárdenas,75,18.0
Zona conurbada de Tehuantepec,25,15.0
Zona metropolitana de Cancún,25,93.0
Metrópoli municipal de Hermosillo,25,73.0
Zona metropolitana de Reynosa,25,24.0
Zona metropolitana de Coatzacoalcos,25,18.0
Zona metropolitana de Saltillo,307,0.0
Zona metropolitana de Celaya,307,0.0
Zona metropolitana de León,307,0.0
Zona metropolitana de Pachuca,307,0.0
Zona metropolitana de Cuautla,307,0.0
Zona conurbada de Acayucan,307,0.0
Metrópoli municipal de Los Cabos,172,0.0
Metrópoli municipal de Irapuato,172,0.0
Zona conurbada de Huauchinango,172,0.0
Zona metropolitana de Zacatecas-Guadalupe,172,1.0
Metrópoli municipal de Ensenada,173,1.0
Metrópoli municipal de Mexicali,173,3.0
Metrópoli municipal de La Paz,173,3.0
Zona conurbada de Hidalgo del Parral,173,0.0
Zona conurbada de Lázaro Cárdenas,173,0.0
Metrópoli municipal de Campeche,20,21.0
Zona conurbada de Ocotlán,20,5.0
Zona metropolitana de Oaxaca,20,36.0
Metrópoli municipal de Chetumal,20,15.0
Metrópoli municipal de Ciudad Obregón,20,41.0
Metrópoli municipal de Nuevo Laredo,20,22.0
Zona metropolitana de Aguascalientes,209,0.0
Zona metropolitana de Tijuana,209,0.0
Zona metropolitana de León,116,36.0
Zona metropolitana de Oaxaca,116,15.0
