zona,actividad,valor
Olancho,2513,0
Cortes,2513,0
Choluteca,2513,0
Comayagua,2513,0
El Paraíso,2513,0
Francisco Morazán,2513,0
El Paraíso,2513,0
Atlántida,2513,0
La Paz,2513,0
Yoro,2513,0
Cortes,2513,0
Yoro,2513,0
Cortes,2513,0
Islas de La Bahía,2513,0
Valle,2513,0
Cortes,2513,0
Cortes,2513,1
Santa Bárbara,2513,0
Copan,2513,0
Comayagua,2513,0
Atlántida,2513,0
Colon,2513,0
Cortes,2513,0
Cortes,2513,0
Valle,2520,0
Olancho,2520,0
Cortes,2520,0
Choluteca,2520,0
Comayagua,2520,0
El Paraíso,2520,0
Francisco Morazán,2520,0
El Paraíso,2520,0
Atlántida,2520,0
La Paz,2520,0
Yoro,2520,0
Cortes,2520,0
Yoro,2520,0
Cortes,2520,0
Islas de La Bahía,2520,0
Valle,2520,0
Cortes,2520,0
Cortes,2520,5
Santa Bárbara,2520,0
Copan,2520,0
Comayagua,2520,0
Atlántida,2520,0
Colon,2520,0
Cortes,2520,0
Cortes,2520,0
Valle,2591,0
Olancho,2591,0
Cortes,2591,0
Choluteca,2591,0
Comayagua,2591,0
El Paraíso,2591,0
Francisco Morazán,2591,1
El Paraíso,2591,0
Atlántida,2591,0
La Paz,2591,0
Yoro,2591,0
Cortes,2591,0
Yoro,2591,0
Cortes,2591,0
Islas de La Bahía,2591,0
Valle,2591,0
Cortes,2591,0
Cortes,2591,0
Santa Bárbara,2591,0
Copan,2591,0
Comayagua,2591,0
Atlántida,2591,0
Colon,2591,0
Cortes,2591,0
Cortes,2591,0
Valle,2592,0
Olancho,2592,0
Cortes,2592,0
Choluteca,2592,0
Comayagua,2592,0
El Paraíso,2592,0
Francisco Morazán,2592,1
El Paraíso,2592,0
Atlántida,2592,0
La Paz,2592,0
Yoro,2592,0
Cortes,2592,0
Yoro,2592,0
Cortes,2592,0
Islas de La Bahía,2592,0
Valle,2592,0
Cortes,2592,0
Cortes,2592,0
Santa Bárbara,2592,0
Copan,2592,0
Comayagua,2592,0
Atlántida,2592,0
Colon,2592,0
Cortes,2592,0
Cortes,2592,0
Valle,2593,0
Olancho,2593,0
Cortes,2593,0
Choluteca,2593,0
Comayagua,2593,0
El Paraíso,2593,0
Francisco Morazán,2593,7
El Paraíso,2593,0
Atlántida,2593,0
La Paz,2593,0
Yoro,2593,0
Cortes,2593,0
Yoro,2593,0
Cortes,2593,0
Islas de La Bahía,2593,0
Valle,2593,0
Cortes,2593,0
Cortes,2593,0
Santa Bárbara,2593,0
Copan,2593,0
Comayagua,2593,0
Atlántida,2593,0
Colon,2593,0
Cortes,2593,0
Cortes,2593,0
Valle,2599,0
Olancho,2599,0
Cortes,2599,89
Choluteca,2599,10
Comayagua,2599,0
El Paraíso,2599,9
Francisco Morazán,2599,101
El Paraíso,2599,0
Atlántida,2599,0
La Paz,2599,0
Yoro,2599,0
Cortes,2599,0
Yoro,2599,67
Cortes,2599,0
Islas de La Bahía,2599,0
Valle,2599,22
Cortes,2599,0
Cortes,2599,11114
Santa Bárbara,2599,0
Copan,2599,20
Comayagua,2599,0
Atlántida,2599,7
Colon,2599,0
Cortes,2599,4
Cortes,2599,0
Valle,2610,0
Olancho,2610,0
Cortes,2610,0
Choluteca,2610,0
Comayagua,2610,0
El Paraíso,2610,0
Francisco Morazán,2610,89
El Paraíso,2610,0
Atlántida,2610,0
La Paz,2610,0
Yoro,2610,0
Cortes,2610,0
Yoro,2610,0
Cortes,2610,0
Islas de La Bahía,2610,0
Valle,2610,0
Cortes,2610,0
Cortes,2610,0
Santa Bárbara,2610,0
Copan,2610,0
Comayagua,2610,0
Atlántida,2610,0
Colon,2610,0
Cortes,2610,0
Cortes,2610,0
Valle,2630,0
Olancho,2630,0
Cortes,2630,0
Choluteca,2630,4
Comayagua,2630,0
El Paraíso,2630,0
Francisco Morazán,2630,0
El Paraíso,2630,0
Atlántida,2630,0
La Paz,2630,0
Yoro,2630,0
Cortes,2630,0
Yoro,2630,0
Cortes,2630,0
Islas de La Bahía,2630,0
Valle,2630,0
Cortes,2630,0
Cortes,2630,0
Santa Bárbara,2630,0
Copan,2630,0
Comayagua,2630,0
Atlántida,2630,0
Colon,2630,0
Cortes,2630,0
Cortes,2630,0
Valle,2640,0
Olancho,2640,0
Cortes,2640,0
Choluteca,2640,0
Comayagua,2640,0
El Paraíso,2640,0
Francisco Morazán,2640,3
El Paraíso,2640,0
Atlántida,2640,0
La Paz,2640,0
Yoro,2640,0
Cortes,2640,0
Yoro,2640,0
Cortes,2640,0
Islas de La Bahía,2640,0
Valle,2640,0
Cortes,2640,0
Cortes,2640,2
Santa Bárbara,2640,0
Copan,2640,0
Comayagua,2640,0
Atlántida,2640,0
Colon,2640,0
Cortes,2640,0
Cortes,2640,0
Valle,2651,0
Olancho,2651,0
Cortes,2651,0
Choluteca,2651,0
Comayagua,2651,0
El Paraíso,2651,0
Francisco Morazán,2651,0
El Paraíso,2651,0
Atlántida,2651,0
La Paz,2651,0
Yoro,2651,0
Cortes,2651,0
Yoro,2651,0
Cortes,2651,0
Islas de La Bahía,2651,0
Valle,2651,0
Cortes,2651,0
Cortes,2651,1922
Santa Bárbara,2651,0
Copan,2651,0
Comayagua,2651,0
Atlántida,2651,0
Colon,2651,14
Cortes,2651,0
Cortes,2651,0
Valle,2652,0
Olancho,2652,0
Cortes,2652,0
Choluteca,2652,0
Comayagua,2652,0
El Paraíso,2652,0
Francisco Morazán,2652,0
El Paraíso,2652,0
Atlántida,2652,0
La Paz,2652,0
Yoro,2652,0
Cortes,2652,0
Yoro,2652,0
Cortes,2652,0
Islas de La Bahía,2652,0
Valle,2652,0
Cortes,2652,0
Cortes,2652,5
Santa Bárbara,2652,0
Copan,2652,0
Comayagua,2652,0
Atlántida,2652,0
Colon,2652,0
Cortes,2652,0
Cortes,2652,0
Valle,2660,0
Olancho,2660,0
Cortes,2660,0
Choluteca,2660,0
Comayagua,2660,0
El Paraíso,2660,0
Francisco Morazán,2660,1
El Paraíso,2660,0
Atlántida,2660,0
La Paz,2660,0
Yoro,2660,0
Cortes,2660,0
Yoro,2660,0
Cortes,2660,0
Islas de La Bahía,2660,0
Valle,2660,0
Cortes,2660,0
Cortes,2660,0
Santa Bárbara,2660,0
Copan,2660,0
Comayagua,2660,0
Atlántida,2660,0
Colon,2660,0
Cortes,2660,0
Cortes,2660,0
Valle,2670,0
Olancho,2670,0
Cortes,2670,0
Choluteca,2670,5
Comayagua,2670,0
El Paraíso,2670,0
Francisco Morazán,2670,1
El Paraíso,2670,0
Atlántida,2670,0
La Paz,2670,0
Yoro,2670,0
Cortes,2670,0
Yoro,2670,0
Cortes,2670,0
Islas de La Bahía,2670,0
Valle,2670,0
Cortes,2670,0
Cortes,2670,0
Santa Bárbara,2670,0
Copan,2670,0
Comayagua,2670,0
Atlántida,2670,0
Colon,2670,0
Cortes,2670,0
Cortes,2670,0
Valle,2680,0
Olancho,2680,0
Cortes,2680,0
Choluteca,2680,0
Comayagua,2680,0
El Paraíso,2680,0
Francisco Morazán,2680,1
El Paraíso,2680,0
Atlántida,2680,0
La Paz,2680,0
Yoro,2680,0
Cortes,2680,0
Yoro,2680,0
Cortes,2680,0
Islas de La Bahía,2680,0
Valle,2680,0
Cortes,2680,0
Cortes,2680,0
Santa Bárbara,2680,0
Copan,2680,0
Comayagua,2680,0
Atlántida,2680,0
Colon,2680,0
Cortes,2680,0
Cortes,2680,0
Valle,2710,0
Olancho,2710,0
Cortes,2710,0
Choluteca,2710,0
Comayagua,2710,0
El Paraíso,2710,0
Francisco Morazán,2710,1
El Paraíso,2710,0
Atlántida,2710,0
La Paz,2710,0
Yoro,2710,0
Cortes,2710,0
Yoro,2710,0
Cortes,2710,0
Islas de La Bahía,2710,0
Valle,2710,0
Cortes,2710,0
Cortes,2710,2
Santa Bárbara,2710,0
Copan,2710,0
Comayagua,2710,0
Atlántida,2710,0
Colon,2710,0
Cortes,2710,0
Cortes,2710,0
Valle,2720,0
Olancho,2720,0
Cortes,2720,0
Choluteca,2720,0
Comayagua,2720,0
El Paraíso,2720,0
Francisco Morazán,2720,0
El Paraíso,2720,0
Atlántida,2720,0
La Paz,2720,0
Yoro,2720,0
Cortes,2720,0
Yoro,2720,14
Cortes,2720,0
Islas de La Bahía,2720,0
Valle,2720,0
Cortes,2720,0
Cortes,2720,67
Santa Bárbara,2720,0
Copan,2720,0
Comayagua,2720,0
Atlántida,2720,0
Colon,2720,0
Cortes,2720,0
Cortes,2720,0
Valle,2740,0
Olancho,2740,0
Cortes,2740,0
Choluteca,2740,0
Comayagua,2740,0
El Paraíso,2740,0
Francisco Morazán,2740,0
El Paraíso,2740,0
Atlántida,2740,0
La Paz,2740,0
Yoro,2740,0
Cortes,2740,0
Yoro,2740,0
Cortes,2740,0
Islas de La Bahía,2740,0
Valle,2740,0
Cortes,2740,0
Cortes,2740,164
Santa Bárbara,2740,0
Copan,2740,0
Comayagua,2740,0
Atlántida,2740,0
Colon,2740,0
Cortes,2740,0
Cortes,2740,0
Valle,2750,0
Olancho,2750,0
Cortes,2750,0
Choluteca,2750,0
Comayagua,2750,0
El Paraíso,2750,0
Francisco Morazán,2750,0
El Paraíso,2750,0
Atlántida,2750,0
La Paz,2750,0
Yoro,2750,0
Cortes,2750,0
Yoro,2750,0
Cortes,2750,0
Islas de La Bahía,2750,0
Valle,2750,0
Cortes,2750,0
Cortes,2750,0
Santa Bárbara,2750,0
Copan,2750,0
Comayagua,2750,0
Atlántida,2750,0
Colon,2750,84
Cortes,2750,0
Cortes,2750,0
Valle,2790,0
Olancho,2790,0
Cortes,2790,0
Choluteca,2790,0
Comayagua,2790,0
El Paraíso,2790,0
Francisco Morazán,2790,3
El Paraíso,2790,0
Atlántida,2790,0
La Paz,2790,0
Yoro,2790,0
Cortes,2790,0
Yoro,2790,0
Cortes,2790,0
Islas de La Bahía,2790,0
Valle,2790,0
Cortes,2790,0
Cortes,2790,6
Santa Bárbara,2790,0
Copan,2790,0
Comayagua,2790,0
Atlántida,2790,0
Colon,2790,0
Cortes,2790,0
Cortes,2790,0
Valle,2811,0
Olancho,2811,0
Cortes,2811,0
Choluteca,2811,0
Comayagua,2811,0
El Paraíso,2811,0
Francisco Morazán,2811,0
El Paraíso,2811,0
Atlántida,2811,0
La Paz,2811,0
Yoro,2811,0
Cortes,2811,0
Yoro,2811,0
Cortes,2811,0
Islas de La Bahía,2811,0
Valle,2811,0
Cortes,2811,0
Cortes,2811,40
Santa Bárbara,2811,0
Copan,2811,0
Comayagua,2811,0
Atlántida,2811,0
Colon,2811,0
Cortes,2811,0
Cortes,2811,0
Valle,2816,0
Olancho,2816,0
Cortes,2816,0
Choluteca,2816,0
Comayagua,2816,0
El Paraíso,2816,0
Francisco Morazán,2816,8
El Paraíso,2816,0
Atlántida,2816,0
La Paz,2816,0
Yoro,2816,0
Cortes,2816,0
Yoro,2816,0
Cortes,2816,2
Islas de La Bahía,2816,0
Valle,2816,0
Cortes,2816,0
Cortes,2816,0
Santa Bárbara,2816,0
Copan,2816,0
Comayagua,2816,0
Atlántida,2816,0
Colon,2816,0
Cortes,2816,0
Cortes,2816,0
Valle,2817,0
Olancho,2817,0
Cortes,2817,0
Choluteca,2817,0
Comayagua,2817,0
El Paraíso,2817,0
Francisco Morazán,2817,36
El Paraíso,2817,0
Atlántida,2817,0
La Paz,2817,0
Yoro,2817,0
Cortes,2817,0
Yoro,2817,0
Cortes,2817,0
Islas de La Bahía,2817,0
Valle,2817,0
Cortes,2817,0
Cortes,2817,0
Santa Bárbara,2817,0
Copan,2817,0
Comayagua,2817,0
Atlántida,2817,0
Colon,2817,0
Cortes,2817,0
Cortes,2817,0
Valle,2819,0
Olancho,2819,0
Cortes,2819,0
Choluteca,2819,0
Comayagua,2819,0
El Paraíso,2819,0
Francisco Morazán,2819,47
El Paraíso,2819,0
Atlántida,2819,0
La Paz,2819,0
Yoro,2819,0
Cortes,2819,0
Yoro,2819,0
Cortes,2819,0
Islas de La Bahía,2819,0
Valle,2819,0
Cortes,2819,0
Cortes,2819,24
Santa Bárbara,2819,0
Copan,2819,0
Comayagua,2819,0
Atlántida,2819,0
Colon,2819,0
Cortes,2819,0
Cortes,2819,0
Valle,2822,0
Olancho,2822,0
Cortes,2822,0
Choluteca,2822,0
Comayagua,2822,0
El Paraíso,2822,0
Francisco Morazán,2822,1
El Paraíso,2822,0
Atlántida,2822,0
La Paz,2822,0
Yoro,2822,0
Cortes,2822,0
Yoro,2822,0
Cortes,2822,0
Islas de La Bahía,2822,0
Valle,2822,0
Cortes,2822,0
Cortes,2822,0
Santa Bárbara,2822,0
Copan,2822,0
Comayagua,2822,0
Atlántida,2822,0
Colon,2822,0
Cortes,2822,0
Cortes,2822,0
Valle,2825,0
Olancho,2825,0
Cortes,2825,0
Choluteca,2825,0
Comayagua,2825,0
El Paraíso,2825,0
Francisco Morazán,2825,0
El Paraíso,2825,0
Atlántida,2825,0
La Paz,2825,0
Yoro,2825,0
Cortes,2825,0
Yoro,2825,0
Cortes,2825,0
Islas de La Bahía,2825,0
Valle,2825,0
Cortes,2825,0
Cortes,2825,4
Santa Bárbara,2825,0
Copan,2825,0
Comayagua,2825,0
Atlántida,2825,0
Colon,2825,0
Cortes,2825,0
Cortes,2825,0
Valle,2826,0
Olancho,2826,0
Cortes,2826,0
Choluteca,2826,0
Comayagua,2826,0
El Paraíso,2826,0
Francisco Morazán,2826,3
El Paraíso,2826,0
Atlántida,2826,0
La Paz,2826,0
Yoro,2826,0
Cortes,2826,0
Yoro,2826,0
Cortes,2826,0
Islas de La Bahía,2826,0
Valle,2826,0
Cortes,2826,0
Cortes,2826,11
Santa Bárbara,2826,0
Copan,2826,0
Comayagua,2826,0
Atlántida,2826,0
Colon,2826,0
Cortes,2826,0
Cortes,2826,0
Valle,2910,0
Olancho,2910,0
Cortes,2910,0
Choluteca,2910,0
Comayagua,2910,0
El Paraíso,2910,0
Francisco Morazán,2910,0
El Paraíso,2910,0
Atlántida,2910,0
La Paz,2910,0
Yoro,2910,0
Cortes,2910,0
Yoro,2910,0
Cortes,2910,0
Islas de La Bahía,2910,0
Valle,2910,0
Cortes,2910,0
Cortes,2910,1
Santa Bárbara,2910,0
Copan,2910,0
Comayagua,2910,0
Atlántida,2910,0
Colon,2910,0
Cortes,2910,0
Cortes,2910,0
Valle,2930,0
Olancho,2930,0
Cortes,2930,0
Choluteca,2930,0
Comayagua,2930,0
El Paraíso,2930,0
Francisco Morazán,2930,0
El Paraíso,2930,0
Atlántida,2930,0
La Paz,2930,0
Yoro,2930,0
Cortes,2930,0
Yoro,2930,4
Cortes,2930,0
Islas de La Bahía,2930,0
Valle,2930,0
Cortes,2930,0
Cortes,2930,3
Santa Bárbara,2930,0
Copan,2930,0
Comayagua,2930,0
Atlántida,2930,0
Colon,2930,0
Cortes,2930,76
Cortes,2930,0
Valle,3092,0
Olancho,3092,0
Cortes,3092,0
Choluteca,3092,0
Comayagua,3092,0
El Paraíso,3092,0
Francisco Morazán,3092,0
El Paraíso,3092,0
Atlántida,3092,0
La Paz,3092,0
Yoro,3092,0
Cortes,3092,0
Yoro,3092,0
Cortes,3092,0
Islas de La Bahía,3092,0
Valle,3092,0
Cortes,3092,0
Cortes,3092,40
Santa Bárbara,3092,0
Copan,3092,0
Comayagua,3092,0
Atlántida,3092,0
Colon,3092,0
Cortes,3092,0
Cortes,3092,0
Valle,3099,0
Olancho,3099,0
Cortes,3099,0
Choluteca,3099,0
Comayagua,3099,0
El Paraíso,3099,0
Francisco Morazán,3099,0
El Paraíso,3099,0
Atlántida,3099,0
La Paz,3099,0
Yoro,3099,0
Cortes,3099,0
Yoro,3099,0
Cortes,3099,0
Islas de La Bahía,3099,0
Valle,3099,0
Cortes,3099,0
Cortes,3099,10
Santa Bárbara,3099,0
Copan,3099,0
Comayagua,3099,0
Atlántida,3099,0
Colon,3099,0
Cortes,3099,0
Cortes,3099,0
Valle,3100,0
Olancho,3100,0
Cortes,3100,0
Choluteca,3100,0
Comayagua,3100,0
El Paraíso,3100,0
Francisco Morazán,3100,132
El Paraíso,3100,0
Atlántida,3100,1
La Paz,3100,0
Yoro,3100,0
Cortes,3100,0
Yoro,3100,0
Cortes,3100,0
Islas de La Bahía,3100,0
Valle,3100,0
Cortes,3100,0
Cortes,3100,371
Santa Bárbara,3100,0
Copan,3100,22
Comayagua,3100,0
Atlántida,3100,0
Colon,3100,0
Cortes,3100,0
Cortes,3100,0
Valle,3211,0
Olancho,3211,0
Cortes,3211,0
Choluteca,3211,0
Comayagua,3211,1
El Paraíso,3211,0
Francisco Morazán,3211,24
El Paraíso,3211,0
Atlántida,3211,5
La Paz,3211,0
Yoro,3211,0
Cortes,3211,0
Yoro,3211,0
Cortes,3211,0
Islas de La Bahía,3211,0
Valle,3211,0
Cortes,3211,0
Cortes,3211,243
Santa Bárbara,3211,0
Copan,3211,0
Comayagua,3211,2
Atlántida,3211,0
Colon,3211,0
Cortes,3211,0
Cortes,3211,0
Valle,3212,0
Olancho,3212,0
Cortes,3212,0
Choluteca,3212,0
Comayagua,3212,0
El Paraíso,3212,0
Francisco Morazán,3212,6
El Paraíso,3212,0
Atlántida,3212,0
La Paz,3212,0
Yoro,3212,0
Cortes,3212,0
Yoro,3212,6
Cortes,3212,0
Islas de La Bahía,3212,0
Valle,3212,0
Cortes,3212,0
Cortes,3212,24
Santa Bárbara,3212,0
Copan,3212,0
Comayagua,3212,0
Atlántida,3212,0
Colon,3212,0
Cortes,3212,0
Cortes,3212,0
Valle,3250,0
Olancho,3250,0
Cortes,3250,0
Choluteca,3250,7
Comayagua,3250,0
El Paraíso,3250,0
Francisco Morazán,3250,121
El Paraíso,3250,0
Atlántida,3250,0
La Paz,3250,0
Yoro,3250,0
Cortes,3250,0
Yoro,3250,10
Cortes,3250,0
Islas de La Bahía,3250,0
Valle,3250,0
Cortes,3250,0
Cortes,3250,14
Santa Bárbara,3250,0
Copan,3250,0
Comayagua,3250,0
Atlántida,3250,0
Colon,3250,0
Cortes,3250,0
Cortes,3250,0
Valle,3290,0
Olancho,3290,0
Cortes,3290,0
Choluteca,3290,7
Comayagua,3290,0
El Paraíso,3290,1
Francisco Morazán,3290,5
El Paraíso,3290,0
Atlántida,3290,0
La Paz,3290,0
Yoro,3290,0
Cortes,3290,0
Yoro,3290,49
Cortes,3290,0
Islas de La Bahía,3290,0
Valle,3290,0
Cortes,3290,0
Cortes,3290,19
Santa Bárbara,3290,0
Copan,3290,0
Comayagua,3290,0
Atlántida,3290,0
Colon,3290,0
Cortes,3290,0
Cortes,3290,0
Valle,3311,0
Olancho,3311,0
Cortes,3311,54
Choluteca,3311,0
Comayagua,3311,4
El Paraíso,3311,0
Francisco Morazán,3311,34
El Paraíso,3311,0
Atlántida,3311,1
La Paz,3311,0
Yoro,3311,0
Cortes,3311,0
Yoro,3311,7
Cortes,3311,1
Islas de La Bahía,3311,0
Valle,3311,0
Cortes,3311,0
Cortes,3311,49
Santa Bárbara,3311,0
Copan,3311,0
Comayagua,3311,0
Atlántida,3311,10
Colon,3311,3
Cortes,3311,0
Cortes,3311,0
Valle,3312,0
Olancho,3312,3
Cortes,3312,0
Choluteca,3312,0
Comayagua,3312,0
El Paraíso,3312,0
Francisco Morazán,3312,24
El Paraíso,3312,0
Atlántida,3312,9
La Paz,3312,0
Yoro,3312,0
Cortes,3312,0
Yoro,3312,0
Cortes,3312,0
Islas de La Bahía,3312,30
Valle,3312,0
Cortes,3312,0
Cortes,3312,124
Santa Bárbara,3312,0
Copan,3312,0
Comayagua,3312,0
Atlántida,3312,0
Colon,3312,0
Cortes,3312,0
Cortes,3312,0
Valle,3313,0
Olancho,3313,0
Cortes,3313,0
Choluteca,3313,7
Comayagua,3313,0
El Paraíso,3313,1
Francisco Morazán,3313,20
El Paraíso,3313,0
Atlántida,3313,1
La Paz,3313,0
Yoro,3313,0
Cortes,3313,0
Yoro,3313,0
Cortes,3313,0
Islas de La Bahía,3313,0
Valle,3313,0
Cortes,3313,0
Cortes,3313,325
Santa Bárbara,3313,0
Copan,3313,0
Comayagua,3313,0
Atlántida,3313,0
Colon,3313,0
Cortes,3313,0
Cortes,3313,0
Valle,3314,0
Olancho,3314,0
Cortes,3314,0
Choluteca,3314,0
Comayagua,3314,0
El Paraíso,3314,0
Francisco Morazán,3314,9
El Paraíso,3314,0
Atlántida,3314,0
La Paz,3314,0
Yoro,3314,0
Cortes,3314,0
Yoro,3314,13
Cortes,3314,7
Islas de La Bahía,3314,0
Valle,3314,0
Cortes,3314,0
Cortes,3314,16
Santa Bárbara,3314,0
Copan,3314,0
Comayagua,3314,0
Atlántida,3314,0
Colon,3314,0
Cortes,3314,0
Cortes,3314,0
Valle,3315,0
Olancho,3315,0
Cortes,3315,68
Choluteca,3315,0
Comayagua,3315,43
El Paraíso,3315,0
Francisco Morazán,3315,54
El Paraíso,3315,0
Atlántida,3315,0
La Paz,3315,0
Yoro,3315,0
Cortes,3315,0
Yoro,3315,0
Cortes,3315,0
Islas de La Bahía,3315,0
Valle,3315,0
Cortes,3315,0
Cortes,3315,24
Santa Bárbara,3315,0
Copan,3315,0
Comayagua,3315,0
Atlántida,3315,0
Colon,3315,0
Cortes,3315,46
Cortes,3315,0
Valle,3319,0
Olancho,3319,0
Cortes,3319,0
Choluteca,3319,4
Comayagua,3319,0
El Paraíso,3319,2
Francisco Morazán,3319,9
El Paraíso,3319,0
Atlántida,3319,0
La Paz,3319,0
Yoro,3319,0
Cortes,3319,0
Yoro,3319,2
Cortes,3319,0
Islas de La Bahía,3319,0
Valle,3319,0
Cortes,3319,0
Cortes,3319,15
Santa Bárbara,3319,0
Copan,3319,0
Comayagua,3319,0
Atlántida,3319,0
Colon,3319,0
Cortes,3319,0
Cortes,3319,0
Valle,3320,0
Olancho,3320,0
Cortes,3320,0
Choluteca,3320,0
Comayagua,3320,0
El Paraíso,3320,0
Francisco Morazán,3320,141
El Paraíso,3320,0
Atlántida,3320,1
La Paz,3320,0
Yoro,3320,0
Cortes,3320,0
Yoro,3320,107
Cortes,3320,0
Islas de La Bahía,3320,0
Valle,3320,0
Cortes,3320,0
Cortes,3320,1553
Santa Bárbara,3320,0
Copan,3320,36
Comayagua,3320,0
Atlántida,3320,0
Colon,3320,0
Cortes,3320,0
Cortes,3320,0
Valle,3510,0
Olancho,3510,0
Cortes,3510,531
Choluteca,3510,313
Comayagua,3510,16
El Paraíso,3510,16
Francisco Morazán,3510,2297
El Paraíso,3510,0
Atlántida,3510,229
La Paz,3510,10
Yoro,3510,82
Cortes,3510,0
Yoro,3510,73
Cortes,3510,46
Islas de La Bahía,3510,218
Valle,3510,147
Cortes,3510,0
Cortes,3510,611
Santa Bárbara,3510,52
Copan,3510,88
Comayagua,3510,41
Atlántida,3510,58
Colon,3510,27
Cortes,3510,42
Cortes,3510,0
Valle,3520,0
Olancho,3520,0
Cortes,3520,174
Choluteca,3520,0
Comayagua,3520,0
El Paraíso,3520,0
Francisco Morazán,3520,224
El Paraíso,3520,0
Atlántida,3520,0
La Paz,3520,0
Yoro,3520,0
Cortes,3520,0
Yoro,3520,0
Cortes,3520,0
Islas de La Bahía,3520,0
Valle,3520,0
Cortes,3520,0
Cortes,3520,173
Santa Bárbara,3520,0
Copan,3520,0
Comayagua,3520,0
Atlántida,3520,0
Colon,3520,0
Cortes,3520,89
Cortes,3520,0
Valle,3530,0
Olancho,3530,0
Cortes,3530,0
Choluteca,3530,0
Comayagua,3530,0
El Paraíso,3530,0
Francisco Morazán,3530,0
El Paraíso,3530,0
Atlántida,3530,18
La Paz,3530,0
Yoro,3530,0
Cortes,3530,0
Yoro,3530,0
Cortes,3530,0
Islas de La Bahía,3530,0
Valle,3530,0
Cortes,3530,0
Cortes,3530,36
Santa Bárbara,3530,0
Copan,3530,0
Comayagua,3530,0
Atlántida,3530,0
Colon,3530,0
Cortes,3530,0
Cortes,3530,0
Valle,3600,0
Olancho,3600,0
Cortes,3600,182
Choluteca,3600,170
Comayagua,3600,69
El Paraíso,3600,7
Francisco Morazán,3600,1630
El Paraíso,3600,0
Atlántida,3600,111
La Paz,3600,102
Yoro,3600,6
Cortes,3600,0
Yoro,3600,89
Cortes,3600,119
Islas de La Bahía,3600,0
Valle,3600,0
Cortes,3600,0
Cortes,3600,441
Santa Bárbara,3600,7
Copan,3600,0
Comayagua,3600,89
Atlántida,3600,48
Colon,3600,2
Cortes,3600,172
Cortes,3600,0
Valle,3700,0
Olancho,3700,0
Cortes,3700,0
Choluteca,3700,0
Comayagua,3700,0
El Paraíso,3700,0
Francisco Morazán,3700,194
El Paraíso,3700,0
Atlántida,3700,0
La Paz,3700,0
Yoro,3700,0
Cortes,3700,0
Yoro,3700,0
Cortes,3700,18
Islas de La Bahía,3700,0
Valle,3700,0
Cortes,3700,0
Cortes,3700,326
Santa Bárbara,3700,0
Copan,3700,0
Comayagua,3700,0
Atlántida,3700,0
Colon,3700,0
Cortes,3700,0
Cortes,3700,0
Valle,3811,0
Olancho,3811,0
Cortes,3811,0
Choluteca,3811,0
Comayagua,3811,0
El Paraíso,3811,0
Francisco Morazán,3811,0
El Paraíso,3811,0
Atlántida,3811,0
La Paz,3811,0
Yoro,3811,0
Cortes,3811,0
Yoro,3811,86
Cortes,3811,29
Islas de La Bahía,3811,0
Valle,3811,0
Cortes,3811,0
Cortes,3811,0
Santa Bárbara,3811,0
Copan,3811,0
Comayagua,3811,0
Atlántida,3811,0
Colon,3811,0
Cortes,3811,0
Cortes,3811,0
Valle,3821,0
Olancho,3821,0
Cortes,3821,0
Choluteca,3821,0
Comayagua,3821,0
El Paraíso,3821,0
Francisco Morazán,3821,4
El Paraíso,3821,0
Atlántida,3821,0
La Paz,3821,0
Yoro,3821,0
Cortes,3821,0
Yoro,3821,0
Cortes,3821,0
Islas de La Bahía,3821,0
Valle,3821,0
Cortes,3821,0
Cortes,3821,0
Santa Bárbara,3821,0
Copan,3821,0
Comayagua,3821,0
Atlántida,3821,0
Colon,3821,0
Cortes,3821,0
Cortes,3821,0
Valle,3822,0
Olancho,3822,0
Cortes,3822,0
Choluteca,3822,0
Comayagua,3822,0
El Paraíso,3822,0
Francisco Morazán,3822,4
El Paraíso,3822,0
Atlántida,3822,0
La Paz,3822,0
Yoro,3822,0
Cortes,3822,0
Yoro,3822,0
Cortes,3822,0
Islas de La Bahía,3822,0
Valle,3822,0
Cortes,3822,0
Cortes,3822,55
Santa Bárbara,3822,0
Copan,3822,0
Comayagua,3822,0
Atlántida,3822,0
Colon,3822,0
Cortes,3822,0
Cortes,3822,0
Valle,3830,0
Olancho,3830,0
Cortes,3830,29
Choluteca,3830,0
Comayagua,3830,0
El Paraíso,3830,0
Francisco Morazán,3830,0
El Paraíso,3830,0
Atlántida,3830,0
La Paz,3830,0
Yoro,3830,0
Cortes,3830,0
Yoro,3830,0
Cortes,3830,0
Islas de La Bahía,3830,0
Valle,3830,0
Cortes,3830,0
Cortes,3830,255
Santa Bárbara,3830,0
Copan,3830,0
Comayagua,3830,0
Atlántida,3830,0
Colon,3830,0
Cortes,3830,0
Cortes,3830,0
Valle,3900,0
Olancho,3900,0
Cortes,3900,0
Choluteca,3900,0
Comayagua,3900,0
El Paraíso,3900,0
Francisco Morazán,3900,0
El Paraíso,3900,0
Atlántida,3900,0
La Paz,3900,0
Yoro,3900,0
Cortes,3900,0
Yoro,3900,0
Cortes,3900,0
Islas de La Bahía,3900,0
Valle,3900,0
Cortes,3900,0
Cortes,3900,0
Santa Bárbara,3900,27
Copan,3900,0
Comayagua,3900,19
Atlántida,3900,0
Colon,3900,0
Cortes,3900,0
Cortes,3900,0
Valle,4100,0
Olancho,4100,8
Cortes,4100,107
Choluteca,4100,59
Comayagua,4100,285
